online_order,book_table,rate,votes,cost,BTM,Banashankari,Banaswadi,Bannerghatta Road,Basavanagudi,Basaveshwara Nagar,Bellandur
1,0,3.8,155,6.109247583,0,0,0,0,0,0,0
1,0,3.7,33,5.298317367,0,0,0,0,1,0,0
1,1,4.1,666,6.907755279,0,0,0,0,0,0,0
1,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,3.9,240,6.551080335,0,0,0,0,1,0,0
1,0,3.8,918,6.684611728,0,1,0,0,0,0,0
1,0,4,465,6.396929655,0,0,0,0,0,0,0
1,1,4.1,970,7.313220387,0,0,0,0,0,0,0
1,0,3.3,128,5.703782475,0,1,0,0,0,0,0
1,0,3.6,241,5.703782475,0,0,0,0,0,0,0
1,0,3.4,22,5.298317367,0,1,0,0,0,0,0
1,0,4.3,734,5.298317367,0,1,0,0,0,0,0
1,0,3.8,130,5.991464547,0,0,0,0,0,0,0
1,0,4.2,261,6.551080335,0,0,0,0,0,0,0
1,0,4,191,5.703782475,0,0,0,0,0,0,0
1,0,4.1,364,6.309918278,0,0,0,0,1,0,0
1,0,3.8,133,5.703782475,0,1,0,0,0,0,0
1,0,3.9,888,6.620073207,0,1,0,0,0,0,0
1,0,3.1,13,5.991464547,0,1,0,0,0,0,0
1,0,3.9,750,6.214608098,0,0,0,0,1,0,0
1,1,4.2,164,6.214608098,0,1,0,0,0,0,0
1,0,3.2,6,5.298317367,0,1,0,0,0,0,0
1,0,3.8,527,6.214608098,0,0,0,0,1,0,0
0,0,4.3,345,5.991464547,0,1,0,0,0,0,0
0,0,4.4,356,5.010635294,0,1,0,0,0,0,0
1,0,3.7,17,5.991464547,0,1,0,0,0,0,0
1,0,3.9,38,5.010635294,0,1,0,0,0,0,0
0,0,3.7,78,5.010635294,0,1,0,0,0,0,0
0,0,3.8,60,5.991464547,0,1,0,0,0,0,0
1,0,4,115,5.991464547,0,1,0,0,0,0,0
0,0,3.8,39,5.703782475,0,1,0,0,0,0,0
1,0,3.9,116,5.991464547,0,1,0,0,0,0,0
1,0,3.8,918,6.684611728,0,1,0,0,0,0,0
0,0,3.7,46,5.991464547,0,1,0,0,0,0,0
1,0,3.9,41,5.703782475,0,1,0,0,0,0,0
1,0,3.8,144,6.551080335,0,1,0,0,0,0,0
0,0,3.8,28,5.010635294,0,1,0,0,0,0,0
1,0,4.3,860,6.214608098,0,1,0,0,0,0,0
0,0,3.5,14,5.298317367,0,1,0,0,0,0,0
0,0,4,66,5.703782475,0,1,0,0,0,0,0
1,0,3.2,8,4.605170186,0,1,0,0,0,0,0
1,0,3.7,54,5.991464547,0,1,0,0,0,0,0
0,0,3.5,7,6.214608098,0,1,0,0,0,0,0
0,0,3.2,9,5.703782475,0,1,0,0,0,0,0
0,0,3.6,42,5.703782475,0,1,0,0,0,0,0
0,0,3.8,64,5.521460918,0,1,0,0,0,0,0
1,0,3.6,14,5.857933154,0,1,0,0,0,0,0
0,0,3.8,45,5.991464547,0,1,0,0,0,0,0
0,0,3.2,11,6.396929655,0,1,0,0,0,0,0
0,0,3.5,13,5.703782475,0,1,0,0,0,0,0
0,0,3.4,7,5.010635294,0,1,0,0,0,0,0
0,0,3.4,8,5.991464547,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,1,0,0,0,0,0
0,0,2.9,25,5.298317367,0,1,0,0,0,0,0
0,0,3.2,17,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,1,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,1,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,1,0,0,0,0,0
1,0,3.9,35,6.214608098,0,1,0,0,0,0,0
1,0,3.9,70,5.991464547,0,1,0,0,0,0,0
0,0,4,98,5.991464547,0,0,0,0,1,0,0
0,0,3.7,25,5.521460918,0,0,0,0,1,0,0
1,0,4,219,6.396929655,0,0,0,0,1,0,0
1,0,4,73,5.703782475,0,0,0,0,1,0,0
0,0,3.6,16,5.010635294,0,0,0,0,1,0,0
0,0,3.6,8,5.521460918,0,0,0,0,1,0,0
1,0,3.8,15,5.991464547,0,0,0,0,1,0,0
0,0,3.6,46,5.298317367,0,0,0,0,1,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,1,0,0
1,0,3.3,13,5.703782475,0,0,0,0,1,0,0
1,0,3.3,9,5.521460918,0,0,0,0,1,0,0
1,0,4,43,5.521460918,0,0,0,0,1,0,0
1,0,2.7,97,5.991464547,0,0,0,0,1,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,3.7,22,5.521460918,0,0,0,0,1,0,0
0,0,3.5,15,5.991464547,0,0,0,0,1,0,0
0,0,3.700448818,0,5.857933154,0,0,0,0,0,0,0
1,0,3.6,27,5.521460918,0,0,0,0,1,0,0
1,0,3.9,888,6.620073207,0,1,0,0,0,0,0
1,1,4,349,7.090076836,0,1,0,0,0,0,0
1,0,4.2,287,5.857933154,0,1,0,0,0,0,0
1,1,4.6,2556,6.396929655,0,1,0,0,0,0,0
1,1,4.2,354,6.684611728,0,1,0,0,0,0,0
1,1,4.1,775,6.684611728,0,1,0,0,0,0,0
1,1,4.2,2115,6.684611728,0,1,0,0,0,0,0
0,1,3.8,977,7.170119543,0,1,0,0,0,0,0
0,0,4.1,868,7.090076836,0,1,0,0,0,0,0
1,0,4,324,6.551080335,0,1,0,0,0,0,0
1,0,4.1,787,6.684611728,0,1,0,0,0,0,0
1,0,4.2,504,6.309918278,0,1,0,0,0,0,0
1,0,4.1,402,6.214608098,0,1,0,0,0,0,0
1,1,4.2,150,6.396929655,0,1,0,0,0,0,0
1,1,4.2,164,6.214608098,0,1,0,0,0,0,0
0,0,4.2,244,6.684611728,0,1,0,0,0,0,0
1,0,4,771,6.109247583,0,1,0,0,0,0,0
1,0,4.2,1647,6.396929655,0,1,0,0,0,0,0
0,1,4,808,6.745236349,0,1,0,0,0,0,0
0,0,4,424,6.109247583,0,1,0,0,0,0,0
1,0,3.9,135,6.684611728,0,1,0,0,0,0,0
0,0,3.9,28,5.703782475,0,1,0,0,0,0,0
1,0,3.8,918,6.684611728,0,1,0,0,0,0,0
1,0,3.8,90,6.476972363,0,1,0,0,0,0,0
1,0,3.9,519,6.802394763,0,1,0,0,0,0,0
1,0,3.6,105,6.551080335,0,1,0,0,0,0,0
0,0,3.7,43,6.551080335,0,1,0,0,0,0,0
0,0,3.7,46,5.991464547,0,1,0,0,0,0,0
1,0,3.9,133,6.684611728,0,1,0,0,0,0,0
1,0,3.8,144,6.551080335,0,1,0,0,0,0,0
0,0,3.9,93,5.703782475,0,1,0,0,0,0,0
1,0,3.8,42,5.703782475,0,1,0,0,0,0,0
1,0,2.5,247,6.214608098,0,1,0,0,0,0,0
1,0,3.1,13,5.991464547,0,1,0,0,0,0,0
0,0,3.7,39,6.109247583,0,1,0,0,0,0,0
1,0,3,62,5.991464547,0,1,0,0,0,0,0
1,0,3.8,160,6.551080335,0,1,0,0,0,0,0
0,0,3.5,14,5.298317367,0,1,0,0,0,0,0
0,0,3.8,42,6.551080335,0,1,0,0,0,0,0
1,0,3.1,119,6.551080335,0,1,0,0,0,0,0
1,0,3.6,129,6.396929655,0,1,0,0,0,0,0
0,0,3.3,62,6.684611728,0,1,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,1,0,0,0,0,0
1,0,3.6,24,6.396929655,0,1,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,1,0,0,0,0,0
0,0,2.6,283,6.396929655,0,1,0,0,0,0,0
0,0,3.6,42,5.703782475,0,1,0,0,0,0,0
0,0,3.4,10,5.703782475,0,1,0,0,0,0,0
0,0,3.7,39,6.856461985,0,1,0,0,0,0,0
1,0,3.8,59,6.620073207,0,1,0,0,0,0,0
1,0,3.5,179,6.396929655,0,1,0,0,0,0,0
0,0,3.8,62,5.010635294,0,1,0,0,0,0,0
0,0,3.4,6,6.214608098,0,1,0,0,0,0,0
0,0,3.1,30,6.907755279,0,1,0,0,0,0,0
0,0,3.5,10,5.703782475,0,1,0,0,0,0,0
0,0,3.6,36,6.214608098,0,1,0,0,0,0,0
0,0,3.7,31,5.703782475,0,1,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,1,0,0,0,0,0
0,0,3.2,11,6.396929655,0,1,0,0,0,0,0
0,0,3,98,6.684611728,0,1,0,0,0,0,0
0,0,3.5,18,5.010635294,0,1,0,0,0,0,0
0,0,3.5,10,6.214608098,0,1,0,0,0,0,0
0,0,2.7,128,6.745236349,0,1,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,1,0,0,0,0,0
1,0,2.8,45,6.684611728,0,1,0,0,0,0,0
1,0,3.2,119,5.991464547,0,1,0,0,0,0,0
1,0,3.4,12,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,5.857933154,0,1,0,0,0,0,0
0,0,3.3,4,6.214608098,0,1,0,0,0,0,0
0,0,3.700448818,0,6.802394763,0,1,0,0,0,0,0
0,0,3.700448818,0,6.551080335,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
1,0,3.5,41,5.991464547,0,0,0,0,0,0,0
1,0,3.7,405,6.620073207,0,1,0,0,0,0,0
1,0,3.9,388,6.476972363,0,1,0,0,0,0,0
0,0,4.7,651,4.605170186,0,1,0,0,0,0,0
1,0,4.3,734,5.298317367,0,1,0,0,0,0,0
0,0,3.7,21,6.109247583,0,1,0,0,0,0,0
0,0,4,1047,6.109247583,0,1,0,0,0,0,0
1,0,3.8,505,6.109247583,0,1,0,0,0,0,0
0,0,3.6,55,5.298317367,0,1,0,0,0,0,0
1,0,3.9,264,5.298317367,0,1,0,0,0,0,0
1,0,3.8,133,5.703782475,0,1,0,0,0,0,0
1,0,3.9,286,6.214608098,0,1,0,0,0,0,0
0,0,4.4,343,4.605170186,0,1,0,0,0,0,0
1,0,3.6,66,5.010635294,0,1,0,0,0,0,0
1,0,3.4,10,4.605170186,0,1,0,0,0,0,0
1,0,3.8,61,5.703782475,0,1,0,0,0,0,0
0,0,3.8,70,6.214608098,0,1,0,0,0,0,0
1,0,3.6,28,5.703782475,0,1,0,0,0,0,0
1,0,3.8,70,4.605170186,0,1,0,0,0,0,0
1,0,3.8,28,5.010635294,0,1,0,0,0,0,0
1,0,3.5,15,5.521460918,0,1,0,0,0,0,0
1,0,3.8,131,5.521460918,0,1,0,0,0,0,0
0,0,3.8,19,5.010635294,0,1,0,0,0,0,0
1,0,3.7,237,5.298317367,0,1,0,0,0,0,0
1,0,3.3,6,6.214608098,0,1,0,0,0,0,0
1,0,4.1,201,5.703782475,0,1,0,0,0,0,0
1,0,2.8,506,6.214608098,0,1,0,0,0,0,0
0,0,4.1,520,5.703782475,0,1,0,0,0,0,0
1,0,3.8,104,5.703782475,0,1,0,0,0,0,0
0,0,3.7,88,5.703782475,0,1,0,0,0,0,0
1,0,3.6,95,5.010635294,0,1,0,0,0,0,0
1,0,3.7,136,6.396929655,0,1,0,0,0,0,0
1,0,3.8,101,5.991464547,0,1,0,0,0,0,0
1,0,4.2,60,5.298317367,0,1,0,0,0,0,0
0,0,3.9,88,5.521460918,0,1,0,0,0,0,0
0,0,3.5,8,5.298317367,0,1,0,0,0,0,0
0,0,3.4,145,5.703782475,0,1,0,0,0,0,0
1,0,3.6,46,6.214608098,0,1,0,0,0,0,0
1,0,3.4,22,5.298317367,0,1,0,0,0,0,0
1,0,3.9,57,5.298317367,0,1,0,0,0,0,0
0,0,3.8,189,5.703782475,0,1,0,0,0,0,0
0,0,3.7,22,6.214608098,0,1,0,0,0,0,0
1,0,3.6,18,5.521460918,0,1,0,0,0,0,0
1,0,3.7,73,5.991464547,0,1,0,0,0,0,0
0,0,3.8,39,5.857933154,0,1,0,0,0,0,0
1,0,3.9,540,6.684611728,0,1,0,0,0,0,0
0,0,3.6,71,5.521460918,0,1,0,0,0,0,0
1,0,3.6,24,5.521460918,0,1,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,1,0,0,0,0,0
0,0,3.5,11,5.703782475,0,1,0,0,0,0,0
0,0,3.4,9,5.857933154,0,1,0,0,0,0,0
0,0,3.5,12,6.214608098,0,1,0,0,0,0,0
1,0,3.8,120,5.521460918,0,1,0,0,0,0,0
1,0,3,82,5.703782475,0,1,0,0,0,0,0
1,0,3.5,88,5.857933154,0,1,0,0,0,0,0
1,0,3.700448818,0,5.991464547,0,1,0,0,0,0,0
1,0,4,17,5.010635294,0,1,0,0,0,0,0
1,0,3,87,6.396929655,0,1,0,0,0,0,0
1,0,3.4,14,5.703782475,0,1,0,0,0,0,0
0,0,3.5,31,5.298317367,0,1,0,0,0,0,0
0,0,3.5,17,5.703782475,0,1,0,0,0,0,0
1,0,4.2,415,6.214608098,0,1,0,0,0,0,0
1,0,3.3,128,5.703782475,0,1,0,0,0,0,0
0,0,4.1,94,4.605170186,0,1,0,0,0,0,0
0,0,3.8,64,5.521460918,0,1,0,0,0,0,0
0,0,3.7,65,5.703782475,0,1,0,0,0,0,0
1,0,3.4,7,5.521460918,0,1,0,0,0,0,0
0,0,3.3,5,5.857933154,0,1,0,0,0,0,0
0,0,3.5,52,5.703782475,0,1,0,0,0,0,0
1,0,2.7,123,5.298317367,0,1,0,0,0,0,0
1,0,3,290,6.109247583,0,1,0,0,0,0,0
1,0,3.7,59,5.298317367,0,1,0,0,0,0,0
0,0,3.7,130,5.298317367,0,1,0,0,0,0,0
1,0,2.8,91,5.991464547,0,1,0,0,0,0,0
1,0,3.3,12,5.703782475,0,1,0,0,0,0,0
1,0,3.5,80,5.521460918,0,1,0,0,0,0,0
1,0,3.9,441,5.991464547,0,1,0,0,0,0,0
0,0,3.4,10,5.521460918,0,1,0,0,0,0,0
0,0,3.5,12,4.605170186,0,1,0,0,0,0,0
0,0,3.4,7,4.605170186,0,1,0,0,0,0,0
0,0,3.4,8,5.703782475,0,1,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,1,0,0,0,0,0
0,0,3.2,9,5.703782475,0,1,0,0,0,0,0
0,0,3.6,47,5.010635294,0,1,0,0,0,0,0
0,0,3.1,29,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,1,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,1,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,1,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,1,0,0,0,0,0
1,0,3.8,66,5.703782475,0,1,0,0,0,0,0
1,0,3.1,28,5.298317367,0,1,0,0,0,0,0
0,0,3.2,4,5.298317367,0,1,0,0,0,0,0
0,0,3.3,7,5.298317367,0,1,0,0,0,0,0
0,0,3.2,5,5.521460918,0,1,0,0,0,0,0
0,0,3.1,6,4.605170186,0,1,0,0,0,0,0
0,0,3.3,17,5.298317367,0,1,0,0,0,0,0
0,0,3,27,5.298317367,0,1,0,0,0,0,0
0,0,3.1,9,5.298317367,0,1,0,0,0,0,0
0,0,3.3,4,5.298317367,0,1,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
0,0,3.7,21,5.010635294,0,1,0,0,0,0,0
0,0,3.6,22,5.703782475,0,1,0,0,0,0,0
0,0,3,15,5.703782475,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,5.857933154,0,1,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,1,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,1,0,0,0,0,0
0,0,3.700448818,0,6.109247583,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
1,0,3.700448818,0,5.298317367,0,1,0,0,0,0,0
1,0,3.4,19,5.298317367,0,1,0,0,0,0,0
1,0,3.4,8,5.521460918,0,1,0,0,0,0,0
1,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
1,0,3.6,84,5.521460918,0,1,0,0,0,0,0
0,0,4,42,5.703782475,0,1,0,0,0,0,0
1,0,3,213,5.991464547,0,1,0,0,0,0,0
1,0,2.9,11,6.214608098,0,1,0,0,0,0,0
1,0,3.8,58,5.703782475,0,1,0,0,0,0,0
0,0,4.2,725,5.857933154,0,0,0,0,0,0,0
1,0,3.9,750,6.214608098,0,0,0,0,1,0,0
0,0,3.8,166,6.396929655,0,0,0,0,1,0,0
0,0,4.4,4460,5.010635294,0,0,0,0,1,0,0
0,0,3.9,153,5.857933154,0,0,0,0,1,0,0
1,0,3.8,469,6.620073207,0,0,0,0,1,0,0
1,0,4.1,364,6.309918278,0,0,0,0,1,0,0
1,0,3.8,286,6.396929655,0,0,0,0,1,0,0
1,0,3.8,527,6.214608098,0,0,0,0,1,0,0
1,0,3.9,101,5.010635294,0,0,0,0,1,0,0
1,0,4.1,558,5.010635294,0,0,0,0,1,0,0
0,0,3.8,94,6.309918278,0,0,0,0,0,0,0
0,0,3.8,148,6.309918278,0,0,0,0,1,0,0
0,0,2.7,377,7.003065459,0,0,0,0,1,0,0
0,0,3.9,206,6.109247583,0,0,0,0,1,0,0
1,0,3.3,5,6.684611728,0,0,0,0,1,0,0
0,0,3.9,100,5.703782475,0,0,0,0,1,0,0
1,0,4.2,444,4.605170186,0,0,0,0,1,0,0
0,0,3.9,133,6.476972363,0,0,0,0,1,0,0
1,0,4,219,6.396929655,0,0,0,0,1,0,0
0,0,4.2,253,5.521460918,0,0,0,0,1,0,0
0,0,3.4,51,5.857933154,0,0,0,0,1,0,0
0,0,3.7,61,6.396929655,0,0,0,0,1,0,0
1,0,3.8,155,5.991464547,0,0,0,0,0,0,0
1,0,3.9,233,6.684611728,0,0,0,0,0,0,0
1,0,3.7,264,6.620073207,0,0,0,0,0,0,0
0,0,3.9,66,5.991464547,0,0,0,0,1,0,0
0,0,4.1,238,6.396929655,0,0,0,0,1,0,0
1,0,3.8,58,5.010635294,0,0,0,0,1,0,0
1,0,3.9,47,5.298317367,0,0,0,0,1,0,0
1,0,3.5,155,5.991464547,0,0,0,0,1,0,0
1,0,4.1,176,6.684611728,0,0,0,0,1,0,0
1,0,3.7,93,5.298317367,0,0,0,0,1,0,0
0,0,3.8,124,5.703782475,0,0,0,0,1,0,0
1,0,4.3,275,4.605170186,0,0,0,0,1,0,0
0,0,4.2,254,5.010635294,0,0,0,0,1,0,0
0,0,4.1,177,4.605170186,0,0,0,0,1,0,0
1,0,3.7,23,5.703782475,0,0,0,0,0,0,0
1,0,4,132,5.298317367,0,0,0,0,1,0,0
1,0,3.6,35,5.703782475,0,0,0,0,0,0,0
1,0,3.8,74,5.703782475,0,0,0,0,1,0,0
1,0,3.9,38,5.298317367,0,0,0,0,1,0,0
1,0,3.6,172,6.551080335,0,0,0,0,0,0,0
1,0,3.4,4,6.214608098,0,0,0,0,1,0,0
1,0,3.9,543,5.703782475,0,0,0,0,1,0,0
0,0,4,52,5.703782475,0,0,0,0,1,0,0
0,0,3.7,217,6.109247583,0,0,0,0,1,0,0
0,0,2.9,34,6.620073207,0,0,0,0,1,0,0
0,0,3.3,6,5.703782475,0,0,0,0,1,0,0
1,0,3.6,15,4.605170186,0,0,0,0,1,0,0
0,0,3.9,111,6.551080335,0,0,0,0,1,0,0
1,0,3.8,133,5.298317367,0,0,0,0,1,0,0
0,0,3.8,39,5.521460918,0,0,0,0,0,0,0
0,0,4,64,5.298317367,0,0,0,0,1,0,0
0,0,3.6,16,5.703782475,0,0,0,0,0,0,0
1,0,3.8,25,5.857933154,0,0,0,0,1,0,0
0,0,3.6,8,6.684611728,0,0,0,0,0,0,0
0,0,3.3,6,6.109247583,0,0,0,0,1,0,0
0,0,3.2,14,5.521460918,0,0,0,0,0,0,0
0,0,3.6,46,6.109247583,0,0,0,0,1,0,0
0,0,3.8,148,5.010635294,0,0,0,0,1,0,0
1,0,3.7,21,5.703782475,0,0,0,0,0,0,0
0,0,3.8,55,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,6.684611728,0,0,0,0,0,0,0
0,0,3.700448818,0,6.109247583,0,0,0,0,1,0,0
1,0,3.7,67,6.551080335,0,0,0,0,0,0,0
1,0,3.7,31,5.703782475,0,0,0,0,0,0,0
0,0,3.3,4,5.521460918,0,0,0,0,0,0,0
0,0,3.2,4,4.605170186,0,0,0,0,1,0,0
0,0,3.700448818,0,4.605170186,0,0,0,0,1,0,0
0,0,3.9,26,5.703782475,0,0,0,0,1,0,0
1,0,3.7,57,5.298317367,0,0,0,0,1,0,0
1,0,3.2,71,6.396929655,0,0,0,0,1,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,1,0,0
0,0,3.6,22,5.010635294,0,0,0,0,1,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.2,8,5.010635294,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,1,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,3.2,11,5.010635294,0,0,0,0,1,0,0
1,0,3.6,17,5.703782475,0,0,0,0,1,0,0
0,1,3.8,977,7.170119543,0,1,0,0,0,0,0
0,0,4.1,868,7.090076836,0,1,0,0,0,0,0
0,0,3.7,43,6.551080335,0,1,0,0,0,0,0
0,0,3.3,62,6.684611728,0,1,0,0,0,0,0
0,0,3.1,30,6.907755279,0,1,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,1,0,0,0,0,0
0,0,3,98,6.684611728,0,1,0,0,0,0,0
0,0,2.7,377,7.003065459,0,0,0,0,1,0,0
1,1,4.4,2487,6.802394763,0,0,0,1,0,0,0
1,1,4.2,1964,6.907755279,0,0,0,1,0,0,0
1,0,4.3,3178,6.620073207,0,0,0,1,0,0,0
1,0,3.3,455,6.309918278,0,0,0,1,0,0,0
0,0,3.1,19,6.684611728,0,0,0,1,0,0,0
0,1,4.7,3845,7.377758908,0,0,0,0,0,0,0
0,0,4.3,353,7.090076836,0,0,0,0,0,0,0
0,1,4.1,1234,6.684611728,0,0,0,0,0,0,0
1,1,4.1,1538,6.907755279,0,0,0,0,0,0,0
0,1,3.9,49,6.802394763,0,0,0,0,0,0,0
1,1,3.8,756,6.907755279,0,0,0,0,0,0,0
1,1,4,347,6.907755279,0,0,0,0,0,0,0
0,1,4,165,6.907755279,0,0,0,0,0,0,0
0,0,3.3,177,6.856461985,0,0,0,0,0,0,0
0,0,2.7,43,6.907755279,0,0,0,0,0,0,0
1,0,3,102,6.396929655,1,0,0,0,0,0,0
1,0,3.8,54,6.214608098,0,0,0,1,0,0,0
0,1,4,200,6.551080335,0,0,0,1,0,0,0
1,0,3.9,102,6.109247583,0,0,0,1,0,0,0
1,0,3.7,171,5.703782475,0,0,0,1,0,0,0
1,0,3.7,37,5.991464547,0,0,0,1,0,0,0
1,0,3.9,40,5.991464547,0,0,0,1,0,0,0
0,0,3.9,125,6.214608098,0,0,0,1,0,0,0
1,0,3.9,49,6.396929655,0,0,0,1,0,0,0
0,0,3.6,19,6.802394763,0,0,0,1,0,0,0
0,0,3.8,69,6.551080335,0,0,0,1,0,0,0
0,0,3.9,52,6.551080335,0,0,0,1,0,0,0
1,0,3.6,18,6.802394763,0,0,0,1,0,0,0
0,0,3.9,78,5.857933154,0,0,0,1,0,0,0
0,1,3.6,39,6.684611728,0,0,0,1,0,0,0
1,0,2.7,48,6.476972363,0,0,0,1,0,0,0
0,0,3.6,13,6.551080335,0,0,0,1,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,1,0,0,0
0,0,3.3,14,6.551080335,0,0,0,1,0,0,0
0,0,3.7,9,5.991464547,0,0,0,1,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,1,0,0,0
1,0,4.1,46,6.396929655,0,0,0,0,0,0,0
0,0,4,129,6.396929655,0,0,0,0,0,0,0
1,1,3.9,727,6.684611728,0,0,0,0,0,0,0
0,0,4.1,521,6.309918278,0,0,0,0,0,0,0
1,0,4.1,203,6.476972363,0,0,0,0,0,0,0
1,1,4.4,4381,6.396929655,0,0,0,0,0,0,0
1,0,3.7,131,5.991464547,0,0,0,0,0,0,0
0,0,3.7,34,6.214608098,0,0,0,0,0,0,0
1,0,3.7,46,6.109247583,0,0,0,0,0,0,0
1,0,3.6,10,6.214608098,0,0,0,0,0,0,0
1,0,2.6,18,6.214608098,0,0,0,0,0,0,0
0,0,3.4,48,6.309918278,0,0,0,0,0,0,0
0,0,3.4,6,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
1,0,3.7,127,6.551080335,0,0,0,0,0,0,0
1,0,2.7,85,6.214608098,0,0,0,0,0,0,0
0,0,3.2,11,6.214608098,1,0,0,0,0,0,0
1,0,4.5,1178,6.214608098,1,0,0,0,0,0,0
1,0,3.7,335,6.684611728,1,0,0,0,0,0,0
1,0,3.8,254,6.684611728,1,0,0,0,0,0,0
1,0,3.6,21,5.991464547,0,0,0,1,0,0,0
1,0,3.8,20,5.991464547,0,0,0,0,0,0,0
1,0,4.1,63,5.703782475,0,0,0,0,0,0,0
1,0,4,244,5.991464547,1,0,0,0,0,0,0
1,0,3.4,9,5.991464547,0,0,0,0,0,0,0
1,0,3.6,113,5.991464547,0,0,0,0,0,0,0
1,0,3.7,5,5.991464547,0,0,0,0,0,0,0
1,0,2.9,255,5.521460918,1,0,0,0,0,0,0
1,0,4.5,549,5.991464547,1,0,0,0,0,0,0
1,0,4.1,775,5.703782475,1,0,0,0,0,0,0
1,0,3.9,38,5.521460918,1,0,0,0,0,0,0
1,0,3.6,208,5.703782475,0,0,0,0,0,0,0
1,0,4.1,739,6.214608098,0,0,0,0,0,0,0
1,0,3.8,310,5.991464547,0,0,0,1,0,0,0
1,0,3.3,42,6.214608098,1,0,0,0,0,0,0
1,0,4,126,5.010635294,1,0,0,0,0,0,0
1,0,4.1,427,6.214608098,0,0,0,1,0,0,0
1,0,4,197,5.703782475,1,0,0,0,0,0,0
1,0,4.1,601,6.551080335,1,0,0,0,0,0,0
1,0,3.9,488,5.991464547,0,0,0,0,0,0,0
1,0,4,396,5.991464547,0,0,0,1,0,0,0
1,0,3.6,474,6.109247583,1,0,0,0,0,0,0
1,0,2.9,172,5.703782475,1,0,0,0,0,0,0
1,0,3.1,175,5.521460918,0,0,0,1,0,0,0
1,0,4,939,6.396929655,1,0,0,0,0,0,0
1,0,3.9,173,5.521460918,1,0,0,0,0,0,0
1,0,3.9,77,5.991464547,0,0,0,1,0,0,0
1,0,3.9,326,5.298317367,1,0,0,0,0,0,0
1,0,3.3,212,5.857933154,0,0,0,0,0,0,0
1,0,4.1,464,5.703782475,1,0,0,0,0,0,0
1,0,3.3,628,6.109247583,0,0,0,1,0,0,0
1,0,3.6,518,5.991464547,0,0,0,0,0,0,0
1,0,3.9,70,5.857933154,0,0,0,1,0,0,0
1,0,3.9,62,5.703782475,0,0,0,0,0,0,0
1,0,4.4,819,5.991464547,0,0,0,0,0,0,0
1,0,2.6,171,6.109247583,1,0,0,0,0,0,0
